hardware,embedding,horizon,lambda,time
fake_brooklyn,0,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_brooklyn,0,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,1
fake_brooklyn,0,3,0.85745327359960140000000000000000000000000000000000000000000000000000000000000000,4
fake_brooklyn,0,4,0.89863207600999800600000000000000000000000000000000000000000000000000000000000000,21
fake_brooklyn,0,5,0.90700541192183980567545600000000000000000000000000000000000000000000000000000000,113
fake_brooklyn,0,6,0.92577009278122771113477415680000000000000000000000000000000000000000000000000000,579
fake_brooklyn,0,7,0.92823395695078925773526992871424000000000000000000000000000000000000000000000000,2966
fake_brooklyn,1,1,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_brooklyn,1,2,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,1
fake_brooklyn,1,3,0.97571359271050000000000000000000000000000000000000000000000000000000000000000000,4
fake_brooklyn,1,4,0.98018530988197870000000000000000000000000000000000000000000000000000000000000000,22
fake_brooklyn,1,5,0.98739474550592261908000000000000000000000000000000000000000000000000000000000000,116
fake_brooklyn,1,6,0.98772533937754135251185200000000000000000000000000000000000000000000000000000000,589
fake_brooklyn,1,7,0.98788492335270528308125386400000000000000000000000000000000000000000000000000000,3556
fake_brooklyn,2,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_brooklyn,2,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,1
fake_brooklyn,2,3,0.90564016150172980000000000000000000000000000000000000000000000000000000000000000,5
fake_brooklyn,2,4,0.91091351262113228740000000000000000000000000000000000000000000000000000000000000,27
fake_brooklyn,2,5,0.95786286269211109708129600000000000000000000000000000000000000000000000000000000,147
fake_brooklyn,2,6,0.95990222781224943601497834400000000000000000000000000000000000000000000000000000,755
fake_brooklyn,2,7,0.96802399134995261843966689204288000000000000000000000000000000000000000000000000,3662
fake_brooklyn,3,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_brooklyn,3,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,1
fake_brooklyn,3,3,0.97369986581640600000000000000000000000000000000000000000000000000000000000000000,4
fake_brooklyn,3,4,0.97512097543431865656000000000000000000000000000000000000000000000000000000000000,26
fake_brooklyn,3,5,0.98557267339953291548016000000000000000000000000000000000000000000000000000000000,139
fake_brooklyn,3,6,0.98567956727027856032805881280000000000000000000000000000000000000000000000000000,711
fake_brooklyn,3,7,0.98602511624455212253147280918400000000000000000000000000000000000000000000000000,3615
fake_manhattan,0,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,1
fake_manhattan,0,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,0
