horizon,alg_index,hardware_spec,embedding_index,acc
1,0,fake_almaden,7,0.499999
1,0,fake_almaden,8,0.4999985
1,0,fake_boeblingen,0,0.4999985
1,0,fake_boeblingen,1,0.499999
1,0,fake_boeblingen,2,0.5000005
1,0,fake_boeblingen,3,0.5
1,0,fake_boeblingen,4,0.5000005
1,0,fake_boeblingen,5,0.4999985
1,0,fake_boeblingen,6,0.4999985
1,0,fake_poughkeepsie,0,0.4999995
1,0,fake_poughkeepsie,1,0.5000015
1,0,fake_poughkeepsie,2,0.500001
1,0,fake_poughkeepsie,3,0.5
1,0,fake_poughkeepsie,4,0.4999995
1,0,fake_poughkeepsie,5,0.5000015
1,0,fake_singapore,0,0.4999995
1,0,fake_singapore,1,0.4999995
1,0,fake_singapore,2,0.5000015
1,0,fake_singapore,3,0.4999995
1,0,fake_singapore,4,0.4999985
1,0,fake_singapore,5,0.5
1,0,fake_tokyo,0,0.4999995
1,0,fake_tokyo,1,0.5
1,0,fake_tokyo,2,0.5000005
1,0,fake_tokyo,3,0.500001
1,0,fake_tokyo,4,0.500001
1,0,fake_tokyo,5,0.4999985
1,0,fake_tokyo,6,0.4999995
1,0,fake_tokyo,7,0.500001
1,0,fake_tokyo,8,0.499999
1,0,fake_tokyo,9,0.499999
1,0,fake_perth,0,0.5
1,0,fake_perth,1,0.500001
1,0,fake_perth,2,0.4999985
1,0,fake_perth,3,0.4999995
1,0,fake_perth,4,0.500001
1,0,fake_lagos,0,0.500001
1,0,fake_lagos,1,0.499999
1,0,fake_lagos,2,0.4999985
1,0,fake_lagos,3,0.4999995
1,0,fake_lagos,4,0.499999
1,0,fake_nairobi,0,0.5000005
1,0,fake_nairobi,1,0.500001
1,0,fake_nairobi,2,0.5000005
1,0,fake_nairobi,3,0.499999
1,0,fake_nairobi,4,0.4999985
1,0,fake_casablanca,0,0.5000015
1,0,fake_casablanca,1,0.5000005
1,0,fake_casablanca,2,0.500001
1,0,fake_casablanca,3,0.5000005
1,0,fake_casablanca,4,0.4999995
1,0,fake_oslo,0,0.500001
1,0,fake_oslo,1,0.5000015
1,0,fake_oslo,2,0.5
1,0,fake_oslo,3,0.500001
1,0,fake_oslo,4,0.4999995
1,0,fake_jakarta,0,0.499999
1,0,fake_jakarta,1,0.5000015
1,0,fake_jakarta,2,0.499999
1,0,fake_jakarta,3,0.499999
1,0,fake_jakarta,4,0.5000015
1,0,fake_hanoi,0,0.500001
1,0,fake_hanoi,1,0.499999
1,0,fake_hanoi,2,0.5000015
1,0,fake_hanoi,3,0.5000015
1,0,fake_hanoi,4,0.4999995
1,0,fake_hanoi,5,0.499999
1,0,fake_hanoi,6,0.5000005
1,0,fake_cairo,0,0.499999
1,0,fake_cairo,1,0.5
1,0,fake_cairo,2,0.5000005
1,0,fake_cairo,3,0.5000015
1,0,fake_cairo,4,0.4999995
1,0,fake_cairo,5,0.500001
1,0,fake_cairo,6,0.499999
1,0,fake_cairo,7,0.4999985
1,0,fake_cairo,8,0.4999995
1,0,fake_cairo,9,0.4999985
1,0,fake_mumbai,0,0.4999995
1,0,fake_mumbai,1,0.4999985
1,0,fake_mumbai,2,0.5000005
1,0,fake_mumbai,3,0.4999985
1,0,fake_mumbai,4,0.5000005
1,0,fake_mumbai,5,0.5000015
1,0,fake_mumbai,6,0.5000005
1,0,fake_mumbai,7,0.4999995
1,0,fake_kolkata,0,0.500001
1,0,fake_kolkata,1,0.5000015
1,0,fake_kolkata,2,0.4999995
1,0,fake_kolkata,3,0.5000015
1,0,fake_kolkata,4,0.5
1,0,fake_kolkata,5,0.5000005
1,0,fake_kolkata,6,0.4999995
1,0,fake_auckland,0,0.5
1,0,fake_auckland,1,0.499999
1,0,fake_geneva,0,0.5
1,0,fake_geneva,1,0.5
1,0,fake_geneva,2,0.4999985
1,0,fake_montreal,0,0.5000015
1,0,fake_montreal,1,0.4999985
1,0,fake_montreal,2,0.500001
1,0,fake_montreal,3,0.4999985
1,0,fake_paris,0,0.5000015
1,0,fake_paris,1,0.499999
1,0,fake_paris,2,0.5000005
1,0,fake_paris,3,0.4999995
1,0,fake_paris,4,0.5
1,0,fake_paris,5,0.4999995
1,0,fake_paris,6,0.499999
1,0,fake_sydney,0,0.5000015
1,0,fake_sydney,1,0.499999
1,0,fake_sydney,2,0.5
1,0,fake_sydney,3,0.5000005
1,0,fake_sydney,4,0.499999
1,0,fake_sydney,5,0.5000005
1,0,fake_toronto,0,0.5
1,0,fake_toronto,1,0.5000015
1,0,fake_toronto,2,0.5000015
1,0,fake_toronto,3,0.4999995
1,0,fake_toronto,4,0.4999985
1,0,fake_toronto,5,0.5
1,0,fake_toronto,6,0.4999995
1,0,fake_toronto,7,0.4999995
1,0,fake_toronto,8,0.500001
1,0,fake_brooklyn,0,0.4999985
1,0,fake_brooklyn,1,0.4999985
1,0,fake_brooklyn,2,0.4999995
1,0,fake_brooklyn,3,0.499999
1,0,fake_brooklyn,4,0.5000015
1,0,fake_brooklyn,5,0.5
1,0,fake_manhattan,0,0.4999995
1,0,fake_manhattan,1,0.4999985
1,0,fake_manhattan,2,0.499999
1,0,fake_manhattan,3,0.4999995
1,0,fake_manhattan,4,0.4999985
1,0,fake_manhattan,5,0.4999985
1,0,fake_manhattan,6,0.4999995
1,0,fake_cambridge,0,0.4999985
1,0,fake_cambridge,1,0.5000005
1,0,fake_cambridge,2,0.5000015
1,0,fake_cambridge,3,0.500001
1,0,fake_cambridge,4,0.5
1,0,fake_guadalupe,0,0.499999
1,0,fake_guadalupe,1,0.4999985
1,0,fake_guadalupe,2,0.5
1,0,fake_guadalupe,3,0.5000015
1,0,fake_melbourne,0,0.500001
1,0,fake_melbourne,1,0.5000005
1,0,fake_melbourne,2,0.4999995
1,0,fake_melbourne,3,0.4999995
1,0,fake_melbourne,4,0.4999995
1,0,fake_melbourne,5,0.4999995
1,0,fake_melbourne,6,0.4999985
1,0,fake_melbourne,7,0.4999985
1,0,fake_rochester,0,0.4999985
1,0,fake_rochester,1,0.5000015
1,0,fake_rochester,2,0.5
1,0,fake_rochester,3,0.5000015
1,0,fake_rochester,4,0.4999985
1,0,fake_washington,0,0.500001
1,0,fake_washington,1,0.5000005
1,0,fake_washington,2,0.5000005
1,0,fake_washington,3,0.4999985
1,0,fake_washington,4,0.5000015
1,0,fake_washington,5,0.4999995
1,0,fake_washington,6,0.500001
1,1,fake_tenerife,0,0.4999995
1,1,fake_tenerife,1,0.5000005
1,1,fake_athens,0,0.5000005
1,1,fake_athens,1,0.5000005
1,1,fake_athens,2,0.5000005
1,1,fake_belem,0,0.4999995
1,1,fake_belem,1,0.4999995
1,1,fake_belem,2,0.5000005
1,1,fake_bogota,0,0.5
1,1,fake_bogota,1,0.5
1,1,fake_bogota,2,0.5
1,1,fake_burlington,0,0.5
1,1,fake_burlington,1,0.5000005
1,1,fake_burlington,2,0.4999995
1,1,fake_essex,0,0.5
1,1,fake_essex,1,0.5000005
1,1,fake_essex,2,0.5000005
1,1,fake_lima,0,0.4999995
1,1,fake_lima,1,0.4999995
1,1,fake_lima,2,0.4999995
1,1,fake_london,0,0.4999995
1,1,fake_london,1,0.5000005
1,1,fake_london,2,0.5000005
1,1,fake_manila,0,0.5000005
1,1,fake_manila,1,0.4999995
1,1,fake_manila,2,0.5
1,1,fake_ourense,0,0.5
1,1,fake_ourense,1,0.5000005
1,1,fake_ourense,2,0.5000005
1,1,fake_quito,0,0.4999995
1,1,fake_quito,1,0.4999995
1,1,fake_quito,2,0.5000005
1,1,fake_rome,0,0.5
1,1,fake_rome,1,0.5
1,1,fake_rome,2,0.4999995
1,1,fake_santiago,0,0.5
1,1,fake_santiago,1,0.5
1,1,fake_santiago,2,0.5
1,1,fake_vigo,0,0.5000005
1,1,fake_vigo,1,0.5
1,1,fake_vigo,2,0.5
1,1,fake_yorktown,0,0.5000005
1,1,fake_yorktown,1,0.5000005
1,1,fake_yorktown,2,0.5
1,1,fake_yorktown,3,0.5
1,1,fake_yorktown,4,0.5000005
1,1,fake_yorktown,5,0.5000005
1,1,fake_johannesburg,0,0.4999995
1,1,fake_johannesburg,1,0.5000005
1,1,fake_johannesburg,2,0.5000005
1,1,fake_johannesburg,3,0.4999995
1,1,fake_johannesburg,4,0.5000005
1,1,fake_almaden,0,0.4999995
1,1,fake_almaden,1,0.5
1,1,fake_almaden,2,0.4999995
1,1,fake_almaden,3,0.5
1,1,fake_almaden,4,0.4999995
1,1,fake_almaden,5,0.5000005
1,1,fake_almaden,6,0.5
1,1,fake_almaden,7,0.5
1,1,fake_almaden,8,0.5000005
1,1,fake_boeblingen,0,0.5
1,1,fake_boeblingen,1,0.5000005
1,1,fake_boeblingen,2,0.5
1,1,fake_boeblingen,3,0.5000005
1,1,fake_boeblingen,4,0.4999995
1,1,fake_boeblingen,5,0.5000005
1,1,fake_boeblingen,6,0.5
1,1,fake_poughkeepsie,0,0.5
1,1,fake_poughkeepsie,1,0.5
1,1,fake_poughkeepsie,2,0.5
1,1,fake_poughkeepsie,3,0.5
1,1,fake_poughkeepsie,4,0.5000005
1,1,fake_poughkeepsie,5,0.4999995
1,1,fake_singapore,0,0.5
1,1,fake_singapore,1,0.5
1,1,fake_singapore,2,0.5000005
1,1,fake_singapore,3,0.4999995
1,1,fake_singapore,4,0.5000005
1,1,fake_singapore,5,0.5000005
1,1,fake_tokyo,0,0.4999995
1,1,fake_tokyo,1,0.4999995
1,1,fake_tokyo,2,0.5000005
1,1,fake_tokyo,3,0.4999995
1,1,fake_tokyo,4,0.4999995
1,1,fake_tokyo,5,0.5000005
1,1,fake_tokyo,6,0.5
1,1,fake_tokyo,7,0.5000005
1,1,fake_tokyo,8,0.5000005
1,1,fake_tokyo,9,0.5000005
1,1,fake_perth,0,0.4999995
1,1,fake_perth,1,0.5
1,1,fake_perth,2,0.5000005
1,1,fake_perth,3,0.4999995
1,1,fake_perth,4,0.4999995
1,1,fake_lagos,0,0.5000005
1,1,fake_lagos,1,0.4999995
1,1,fake_lagos,2,0.5
1,1,fake_lagos,3,0.5
1,1,fake_lagos,4,0.4999995
1,1,fake_nairobi,0,0.5
1,1,fake_nairobi,1,0.5
1,1,fake_nairobi,2,0.4999995
1,1,fake_nairobi,3,0.5
1,1,fake_nairobi,4,0.5
1,1,fake_casablanca,0,0.5000005
1,1,fake_casablanca,1,0.5000005
1,1,fake_casablanca,2,0.5000005
1,1,fake_casablanca,3,0.4999995
1,1,fake_casablanca,4,0.5000005
1,1,fake_oslo,0,0.5
1,1,fake_oslo,1,0.5
1,1,fake_oslo,2,0.5000005
1,1,fake_oslo,3,0.5
1,1,fake_oslo,4,0.5
1,1,fake_jakarta,0,0.5
1,1,fake_jakarta,1,0.4999995
1,1,fake_jakarta,2,0.4999995
1,1,fake_jakarta,3,0.4999995
1,1,fake_jakarta,4,0.5
1,1,fake_hanoi,0,0.5000005
1,1,fake_hanoi,1,0.4999995
1,1,fake_hanoi,2,0.5000005
1,1,fake_hanoi,3,0.5000005
1,1,fake_hanoi,4,0.5
1,1,fake_hanoi,5,0.4999995
1,1,fake_hanoi,6,0.4999995
1,1,fake_cairo,0,0.5000005
1,1,fake_cairo,1,0.5
1,1,fake_cairo,2,0.5000005
1,1,fake_cairo,3,0.5000005
1,1,fake_cairo,4,0.5000005
1,1,fake_cairo,5,0.4999995
1,1,fake_cairo,6,0.4999995
1,1,fake_cairo,7,0.5
1,1,fake_cairo,8,0.5000005
1,1,fake_cairo,9,0.5000005
1,1,fake_mumbai,0,0.4999995
1,1,fake_mumbai,1,0.4999995
1,1,fake_mumbai,2,0.4999995
1,1,fake_mumbai,3,0.5000005
1,1,fake_mumbai,4,0.4999995
1,1,fake_mumbai,5,0.4999995
1,1,fake_mumbai,6,0.4999995
1,1,fake_mumbai,7,0.5000005
1,1,fake_kolkata,0,0.5000005
1,1,fake_kolkata,1,0.5000005
1,1,fake_kolkata,2,0.5
1,1,fake_kolkata,3,0.5
1,1,fake_kolkata,4,0.5
1,1,fake_kolkata,5,0.5000005
1,1,fake_kolkata,6,0.5000005
1,1,fake_auckland,0,0.5
1,1,fake_auckland,1,0.4999995
1,1,fake_geneva,0,0.5
1,1,fake_geneva,1,0.5000005
1,1,fake_geneva,2,0.5
1,1,fake_montreal,0,0.4999995
1,1,fake_montreal,1,0.5
1,1,fake_montreal,2,0.5
1,1,fake_montreal,3,0.5000005
1,1,fake_paris,0,0.4999995
1,1,fake_paris,1,0.4999995
1,1,fake_paris,2,0.5
1,1,fake_paris,3,0.5000005
1,1,fake_paris,4,0.4999995
1,1,fake_paris,5,0.5
1,1,fake_paris,6,0.5000005
1,1,fake_sydney,0,0.4999995
1,1,fake_sydney,1,0.4999995
1,1,fake_sydney,2,0.5
1,1,fake_sydney,3,0.5000005
1,1,fake_sydney,4,0.4999995
1,1,fake_sydney,5,0.5000005
1,1,fake_toronto,0,0.5
1,1,fake_toronto,1,0.4999995
1,1,fake_toronto,2,0.4999995
1,1,fake_toronto,3,0.5000005
1,1,fake_toronto,4,0.5
1,1,fake_toronto,5,0.4999995
1,1,fake_toronto,6,0.5
1,1,fake_toronto,7,0.5000005
1,1,fake_toronto,8,0.5
1,1,fake_brooklyn,0,0.5
1,1,fake_brooklyn,1,0.5000005
1,1,fake_brooklyn,2,0.5000005
1,1,fake_brooklyn,3,0.5
1,1,fake_brooklyn,4,0.4999995
1,1,fake_brooklyn,5,0.5000005
1,1,fake_manhattan,0,0.4999995
1,1,fake_manhattan,1,0.4999995
1,1,fake_manhattan,2,0.4999995
1,1,fake_manhattan,3,0.5
1,1,fake_manhattan,4,0.4999995
1,1,fake_manhattan,5,0.5
1,1,fake_manhattan,6,0.4999995
1,1,fake_cambridge,0,0.5
1,1,fake_cambridge,1,0.4999995
1,1,fake_cambridge,2,0.4999995
1,1,fake_cambridge,3,0.4999995
1,1,fake_cambridge,4,0.5
1,1,fake_guadalupe,0,0.5
1,1,fake_guadalupe,1,0.5000005
1,1,fake_guadalupe,2,0.5
1,1,fake_guadalupe,3,0.5
1,1,fake_melbourne,0,0.5000005
1,1,fake_melbourne,1,0.5000005
1,1,fake_melbourne,2,0.4999995
1,1,fake_melbourne,3,0.5
1,1,fake_melbourne,4,0.5000005
1,1,fake_melbourne,5,0.5
1,1,fake_melbourne,6,0.5
1,1,fake_melbourne,7,0.5
1,1,fake_rochester,0,0.4999995
1,1,fake_rochester,1,0.5000005
1,1,fake_rochester,2,0.4999995
1,1,fake_rochester,3,0.5
1,1,fake_rochester,4,0.4999995
1,1,fake_washington,0,0.5000005
1,1,fake_washington,1,0.5
1,1,fake_washington,2,0.5
1,1,fake_washington,3,0.5
1,1,fake_washington,4,0.4999995
1,1,fake_washington,5,0.5
1,1,fake_washington,6,0.5
1,2,fake_tenerife,0,0.5
1,2,fake_tenerife,1,0.5
1,2,fake_athens,0,0.5
1,2,fake_athens,1,0.5
1,2,fake_athens,2,0.5
1,2,fake_belem,0,0.5
1,2,fake_belem,1,0.5
1,2,fake_belem,2,0.5
1,2,fake_bogota,0,0.5
1,2,fake_bogota,1,0.5
1,2,fake_bogota,2,0.5
1,2,fake_burlington,0,0.5
1,2,fake_burlington,1,0.5
1,2,fake_burlington,2,0.5
1,2,fake_essex,0,0.5
1,2,fake_essex,1,0.5
1,2,fake_essex,2,0.5
1,2,fake_lima,0,0.5
1,2,fake_lima,1,0.5
1,2,fake_lima,2,0.5
1,2,fake_london,0,0.5
1,2,fake_london,1,0.5
1,2,fake_london,2,0.5
1,2,fake_manila,0,0.5
1,2,fake_manila,1,0.5
1,2,fake_manila,2,0.5
1,2,fake_ourense,0,0.5
1,2,fake_ourense,1,0.5
1,2,fake_ourense,2,0.5
1,2,fake_quito,0,0.5
1,2,fake_quito,1,0.5
1,2,fake_quito,2,0.5
1,2,fake_rome,0,0.5
1,2,fake_rome,1,0.5
1,2,fake_rome,2,0.5
1,2,fake_santiago,0,0.5
1,2,fake_santiago,1,0.5
1,2,fake_santiago,2,0.5
1,2,fake_vigo,0,0.5
1,2,fake_vigo,1,0.5
1,2,fake_vigo,2,0.5
1,2,fake_yorktown,0,0.5
1,2,fake_yorktown,1,0.5
1,2,fake_yorktown,2,0.5
1,2,fake_yorktown,3,0.5
1,2,fake_yorktown,4,0.5
1,2,fake_yorktown,5,0.5
1,2,fake_johannesburg,0,0.5
1,2,fake_johannesburg,1,0.5
1,2,fake_johannesburg,2,0.5
1,2,fake_johannesburg,3,0.5
1,2,fake_johannesburg,4,0.5
1,2,fake_almaden,0,0.5
1,2,fake_almaden,1,0.5
1,2,fake_almaden,2,0.5
1,2,fake_almaden,3,0.5
1,2,fake_almaden,4,0.5
1,2,fake_almaden,5,0.5
1,2,fake_almaden,6,0.5
1,2,fake_almaden,7,0.5
1,2,fake_almaden,8,0.5
1,2,fake_boeblingen,0,0.5
1,2,fake_boeblingen,1,0.5
1,2,fake_boeblingen,2,0.5
1,2,fake_boeblingen,3,0.5
1,2,fake_boeblingen,4,0.5
1,2,fake_boeblingen,5,0.5
1,2,fake_boeblingen,6,0.5
1,2,fake_poughkeepsie,0,0.5
1,2,fake_poughkeepsie,1,0.5
1,2,fake_poughkeepsie,2,0.5
1,2,fake_poughkeepsie,3,0.5
1,2,fake_poughkeepsie,4,0.5
1,2,fake_poughkeepsie,5,0.5
1,2,fake_singapore,0,0.5
1,2,fake_singapore,1,0.5
1,2,fake_singapore,2,0.5
1,2,fake_singapore,3,0.5
1,2,fake_singapore,4,0.5
1,2,fake_singapore,5,0.5
1,2,fake_tokyo,0,0.5
1,2,fake_tokyo,1,0.5
1,2,fake_tokyo,2,0.5
1,2,fake_tokyo,3,0.5
1,2,fake_tokyo,4,0.5
1,2,fake_tokyo,5,0.5
1,2,fake_tokyo,6,0.5
1,2,fake_tokyo,7,0.5
1,2,fake_tokyo,8,0.5
1,2,fake_tokyo,9,0.5
1,2,fake_perth,0,0.5
1,2,fake_perth,1,0.5
1,2,fake_perth,2,0.5
1,2,fake_perth,3,0.5
1,2,fake_perth,4,0.5
1,2,fake_lagos,0,0.5
1,2,fake_lagos,1,0.5
1,2,fake_lagos,2,0.5
1,2,fake_lagos,3,0.5
1,2,fake_lagos,4,0.5
1,2,fake_nairobi,0,0.5
1,2,fake_nairobi,1,0.5
1,2,fake_nairobi,2,0.5
1,2,fake_nairobi,3,0.5
1,2,fake_nairobi,4,0.5
1,2,fake_casablanca,0,0.5
1,2,fake_casablanca,1,0.5
1,2,fake_casablanca,2,0.5
1,2,fake_casablanca,3,0.5
1,2,fake_casablanca,4,0.5
1,2,fake_oslo,0,0.5
1,2,fake_oslo,1,0.5
1,2,fake_oslo,2,0.5
1,2,fake_oslo,3,0.5
1,2,fake_oslo,4,0.5
1,2,fake_jakarta,0,0.5
1,2,fake_jakarta,1,0.5
1,2,fake_jakarta,2,0.5
1,2,fake_jakarta,3,0.5
1,2,fake_jakarta,4,0.5
1,2,fake_hanoi,0,0.5
1,2,fake_hanoi,1,0.5
1,2,fake_hanoi,2,0.5
1,2,fake_hanoi,3,0.5
1,2,fake_hanoi,4,0.5
1,2,fake_hanoi,5,0.5
1,2,fake_hanoi,6,0.5
1,2,fake_cairo,0,0.5
1,2,fake_cairo,1,0.5
1,2,fake_cairo,2,0.5
1,2,fake_cairo,3,0.5
1,2,fake_cairo,4,0.5
1,2,fake_cairo,5,0.5
1,2,fake_cairo,6,0.5
1,2,fake_cairo,7,0.5
1,2,fake_cairo,8,0.5
1,2,fake_cairo,9,0.5
1,2,fake_mumbai,0,0.5
1,2,fake_mumbai,1,0.5
1,2,fake_mumbai,2,0.5
1,2,fake_mumbai,3,0.5
1,2,fake_mumbai,4,0.5
1,2,fake_mumbai,5,0.5
1,2,fake_mumbai,6,0.5
1,2,fake_mumbai,7,0.5
1,2,fake_kolkata,0,0.5
1,2,fake_kolkata,1,0.5
1,2,fake_kolkata,2,0.5
1,2,fake_kolkata,3,0.5
1,2,fake_kolkata,4,0.5
1,2,fake_kolkata,5,0.5
1,2,fake_kolkata,6,0.5
1,2,fake_auckland,0,0.5
1,2,fake_auckland,1,0.5
1,2,fake_geneva,0,0.5
1,2,fake_geneva,1,0.5
1,2,fake_geneva,2,0.5
1,2,fake_montreal,0,0.5
1,2,fake_montreal,1,0.5
1,2,fake_montreal,2,0.5
1,2,fake_montreal,3,0.5
1,2,fake_paris,0,0.5
1,2,fake_paris,1,0.5
1,2,fake_paris,2,0.5
1,2,fake_paris,3,0.5
1,2,fake_paris,4,0.5
1,2,fake_paris,5,0.5
1,2,fake_paris,6,0.5
1,2,fake_sydney,0,0.5
1,2,fake_sydney,1,0.5
1,2,fake_sydney,2,0.5
1,2,fake_sydney,3,0.5
1,2,fake_sydney,4,0.5
1,2,fake_sydney,5,0.5
1,2,fake_toronto,0,0.5
1,2,fake_toronto,1,0.5
1,2,fake_toronto,2,0.5
1,2,fake_toronto,3,0.5
1,2,fake_toronto,4,0.5
1,2,fake_toronto,5,0.5
1,2,fake_toronto,6,0.5
1,2,fake_toronto,7,0.5
1,2,fake_toronto,8,0.5
1,2,fake_brooklyn,0,0.5
1,2,fake_brooklyn,1,0.5
1,2,fake_brooklyn,2,0.5
1,2,fake_brooklyn,3,0.5
1,2,fake_brooklyn,4,0.5
1,2,fake_brooklyn,5,0.5
1,2,fake_manhattan,0,0.5
1,2,fake_manhattan,1,0.5
1,2,fake_manhattan,2,0.5
1,2,fake_manhattan,3,0.5
1,2,fake_manhattan,4,0.5
1,2,fake_manhattan,5,0.5
1,2,fake_manhattan,6,0.5
1,2,fake_cambridge,0,0.5
1,2,fake_cambridge,1,0.5
1,2,fake_cambridge,2,0.5
1,2,fake_cambridge,3,0.5
1,2,fake_cambridge,4,0.5
1,2,fake_guadalupe,0,0.5
1,2,fake_guadalupe,1,0.5
1,2,fake_guadalupe,2,0.5
1,2,fake_guadalupe,3,0.5
1,2,fake_melbourne,0,0.5
1,2,fake_melbourne,1,0.5
1,2,fake_melbourne,2,0.5
1,2,fake_melbourne,3,0.5
1,2,fake_melbourne,4,0.5
1,2,fake_melbourne,5,0.5
1,2,fake_melbourne,6,0.5
1,2,fake_melbourne,7,0.5
1,2,fake_rochester,0,0.5
1,2,fake_rochester,1,0.5
1,2,fake_rochester,2,0.5
1,2,fake_rochester,3,0.5
1,2,fake_rochester,4,0.5
1,2,fake_washington,0,0.5
1,2,fake_washington,1,0.5
1,2,fake_washington,2,0.5
1,2,fake_washington,3,0.5
1,2,fake_washington,4,0.5
1,2,fake_washington,5,0.5
1,2,fake_washington,6,0.5
2,0,fake_tenerife,0,0.5000030000045
2,0,fake_tenerife,1,0.5000010000005
2,0,fake_athens,0,0.5
2,0,fake_athens,1,0.4999990000005
2,0,fake_athens,2,0.5000010000005
2,0,fake_belem,0,0.499998000002
2,0,fake_belem,1,0.5
2,0,fake_belem,2,0.499998000002
2,0,fake_bogota,0,0.499998000002
2,0,fake_bogota,1,0.5000030000045
2,0,fake_bogota,2,0.4999990000005
2,0,fake_burlington,0,0.4999990000005
2,0,fake_burlington,1,0.5000030000045
2,0,fake_burlington,2,0.500002000002
2,0,fake_essex,0,0.4999990000005
2,0,fake_essex,1,0.5
2,0,fake_essex,2,0.499998000002
2,0,fake_lima,0,0.4999990000005
2,0,fake_lima,1,0.5000030000045
2,0,fake_lima,2,0.5000030000045
2,0,fake_london,0,0.499998000002
2,0,fake_london,1,0.499998000002
2,0,fake_london,2,0.499998000002
2,0,fake_manila,0,0.499998000002
2,0,fake_manila,1,0.5
2,0,fake_manila,2,0.5
2,0,fake_ourense,0,0.4999970000045
2,0,fake_ourense,1,0.499998000002
2,0,fake_ourense,2,0.5
2,0,fake_quito,0,0.4999970000045
2,0,fake_quito,1,0.5000030000045
2,0,fake_quito,2,0.499998000002
2,0,fake_rome,0,0.499998000002
2,0,fake_rome,1,0.5000030000045
2,0,fake_rome,2,0.5
2,0,fake_santiago,0,0.5
2,0,fake_santiago,1,0.499998000002
2,0,fake_santiago,2,0.4999970000045
2,0,fake_vigo,0,0.500002000002
2,0,fake_vigo,1,0.4999990000005
2,0,fake_vigo,2,0.4999990000005
2,0,fake_yorktown,0,0.5
2,0,fake_yorktown,1,0.5000010000005
2,0,fake_yorktown,2,0.4999990000005
2,0,fake_yorktown,3,0.4999990000005
2,0,fake_yorktown,4,0.5000030000045
2,0,fake_yorktown,5,0.499998000002
2,0,fake_johannesburg,0,0.500002000002
2,0,fake_johannesburg,1,0.4999970000045
2,0,fake_johannesburg,2,0.5
2,0,fake_johannesburg,3,0.5
2,0,fake_johannesburg,4,0.5000010000005
2,0,fake_almaden,0,0.5000010000005
2,0,fake_almaden,1,0.4999990000005
2,0,fake_almaden,2,0.5
2,0,fake_almaden,3,0.5000010000005
2,0,fake_almaden,4,0.5
2,0,fake_almaden,5,0.5
2,0,fake_almaden,6,0.4999970000045
2,0,fake_almaden,7,0.499998000002
2,0,fake_almaden,8,0.4999970000045
2,0,fake_boeblingen,0,0.4999970000045
2,0,fake_boeblingen,1,0.499998000002
2,0,fake_boeblingen,2,0.5000010000005
2,0,fake_boeblingen,3,0.5
2,0,fake_boeblingen,4,0.5000010000005
2,0,fake_boeblingen,5,0.4999970000045
2,0,fake_boeblingen,6,0.4999970000045
2,0,fake_poughkeepsie,0,0.4999990000005
2,0,fake_poughkeepsie,1,0.5000030000045
2,0,fake_poughkeepsie,2,0.500002000002
2,0,fake_poughkeepsie,3,0.5
2,0,fake_poughkeepsie,4,0.4999990000005
2,0,fake_poughkeepsie,5,0.5000030000045
2,0,fake_singapore,0,0.4999990000005
2,0,fake_singapore,1,0.4999990000005
2,0,fake_singapore,2,0.5000030000045
