hardware,embedding,horizon,lambda,time
fake_almaden,0,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_almaden,0,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,0
fake_almaden,0,3,0.90049432846275829500000000000000000000000000000000000000000000000000000000000000,5
fake_almaden,0,4,0.95522861285074741637776500000000000000000000000000000000000000000000000000000000,25
fake_almaden,0,5,0.95817016104601019620895025925500000000000000000000000000000000000000000000000000,132
fake_almaden,0,6,0.97244150923702574981192456067494074500000000000000000000000000000000000000000000,677
fake_almaden,0,7,0.97678346948122631807688578552716465172922000000000000000000000000000000000000000,3310
fake_almaden,1,1,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_almaden,1,2,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,1
fake_almaden,1,3,0.90548682043914848000000000000000000000000000000000000000000000000000000000000000,4
fake_almaden,1,4,0.90819017748769128291616000000000000000000000000000000000000000000000000000000000,25
fake_almaden,1,5,0.94640508796998833849045992256000000000000000000000000000000000000000000000000000,133
fake_almaden,1,6,0.94722385091379540898135331928756128000000000000000000000000000000000000000000000,681
fake_almaden,1,7,0.95262034145120219475233840706283984989248000000000000000000000000000000000000000,3525
fake_almaden,2,1,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_almaden,2,2,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,1
fake_almaden,2,3,0.96167702328843064400000000000000000000000000000000000000000000000000000000000000,5
fake_almaden,2,4,0.97244936827231959621645200000000000000000000000000000000000000000000000000000000,26
fake_almaden,2,5,0.97791800680794353055320217096800000000000000000000000000000000000000000000000000,138
fake_almaden,2,6,0.97907245374076042325450350088323451600000000000000000000000000000000000000000000,711
fake_almaden,2,7,0.97912467721236407402105383298585522103634400000000000000000000000000000000000000,3606
fake_almaden,3,1,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_almaden,3,2,0.50000000000000000000000000000000000000000000000000000000000000000000000000000000,1
fake_almaden,3,3,0.74389871275230903600000000000000000000000000000000000000000000000000000000000000,5
fake_almaden,3,4,0.78292263763721403726000000000000000000000000000000000000000000000000000000000000,26
fake_almaden,3,5,0.82003864876394626903930371799200000000000000000000000000000000000000000000000000,139
fake_almaden,3,6,0.85958289539707068676195966410966000000000000000000000000000000000000000000000000,713
fake_almaden,3,7,0.86047041595582468024187023294085044374177600000000000000000000000000000000000000,3561
fake_boeblingen,0,1,0.50000050000000000000000000000000000000000000000000000000000000000000000000000000,0
fake_boeblingen,0,2,0.50000100000050000000000000000000000000000000000000000000000000000000000000000000,1
fake_boeblingen,0,3,0.94205438749640960000000000000000000000000000000000000000000000000000000000000000,4
fake_boeblingen,0,4,0.94461831917464877568000000000000000000000000000000000000000000000000000000000000,26
fake_boeblingen,0,5,0.97328805978726610155929600000000000000000000000000000000000000000000000000000000,135
